subject_id,workflow_id,task,reducer,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids,data.aggregation_version
63341236,18906,T10,text_reducer,"[['Surface', 'Surf.', 'S.', ''], ['6.8;', '6.8;', '6.8;', 'S.6.8;'], ['Bottom', 'Bottom', 'B.', 'B'], ['6.3', '6.3', '6.3', '6.3pH'], ['pH', 'pH', 'pH', '']]",4.0,2.4,Surface 6.8; Bottom 6.3 pH,"[False, False, False, False]","[2000370.0, 1325481.0, 1484814.0, nan]",3.4.5
63341236,18906,T11,text_reducer,"[['No', 'No', 'None', 'no']]",4.0,2.0,No,"[False, False, False, False]","[2000370.0, 1325481.0, 1484814.0, nan]",3.4.5
63341236,18906,T12,text_reducer,,,,,,,3.4.5
63341236,18906,T13,text_reducer,,,,,,,3.4.5
63341236,18906,T15,text_reducer,"[['One', 'One', 'One', 'one'], ['private', 'private', 'private', 'private'], ['cottage', 'cottage', 'cottage', 'cottage'], ['on', 'on', 'on', 'on'], ['lake.', 'lake.', 'lake.', 'lake.'], ['1/4', '¼', '1/4', '1/4'], ['mi.', 'mi.', 'mi.', 'mi.'], ['to', 'to', 'to', 'to'], [""Silk's"", 'Silk’s', ""Silk's"", ""Silk's""], ['Serv.', 'Serve.', 'Serv.', 'Serv.'], ['Sta.', 'Sta.', 'Sta.', 'Sta.'], ['candy,', 'candy,', 'candy,', 'candy,'], ['gas,', 'gas,', 'gas,', 'gas,'], ['oil,', 'oil', 'oil,', 'oil'], ['etc.', 'etc', 'etc', 'etc'], ['sold', 'sold', 'sold', 'sold']]",4.0,3.5625,"One private cottage on lake. 1/4 mi. to Silk's Serv. Sta. candy, gas, oil, etc sold","[False, False, False, False]","[2000370.0, 1325481.0, 1484814.0, nan]",3.4.5
63341237,18906,T0,text_reducer,"[['Not', 'Not', 'Not', 'Not'], ['permitted.', 'permitted', 'permitted', 'permitted']]",4.0,3.5,Not permitted,"[False, False, False, False]","[2025123.0, 2000370.0, 2324166.0, 1484814.0]",3.4.5
63341237,18906,T1,text_reducer,"[['High', 'High', 'High', 'High'], ['(80', '(80*', '(80°', '(80*'], ['when', 'when', 'when', 'when'], ['examined)', 'examined)', 'examined)', 'examined)']]",4.0,3.5,High (80* when examined),"[False, False, False, False]","[2025123.0, 2000370.0, 2324166.0, 1484814.0]",3.4.5
63341237,18906,T2,text_reducer,"[['Present', 'Present', 'Present'], ['at', 'at', 'at'], ['15', '15', '15'], ['to', 'to', 'to'], ['25', '25', '25'], ['ft.', 'ft.', 'ft.']]",3.0,3.0,Present at 15 to 25 ft.,"[False, False, False]","[2025123.0, 2000370.0, 1484814.0]",3.4.5
63341237,18906,T3,text_reducer,"[['cold', 'cold', 'cold', 'cold'], ['(53)', '(53*)', '(53°)', '(53*)']]",4.0,3.0,cold (53*),"[False, False, False, False]","[2025123.0, 2000370.0, 2324166.0, 1484814.0]",3.4.5
63341237,18906,T4,text_reducer,"[['High', 'High', 'High', 'High'], ['from', 'from', 'from', 'from'], ['top', 'top', 'top', 'top'], ['to', 'to', 'to', 'to'], ['bottom.', 'bottom', 'bottom', 'bottom']]",4.0,3.8,High from top to bottom,"[False, False, False, False]","[2025123.0, 2000370.0, 2324166.0, 1484814.0]",3.4.5
63341237,18906,T5,text_reducer,"[['55.2', '55.2', '55.2', '55.2']]",4.0,4.0,55.2,"[False, False, False, False]","[2025123.0, 2000370.0, 2324166.0, 1484814.0]",3.4.5
63341237,18906,T6,text_reducer,"[['39', '39', '39', '39'], ['ft.', 'ft.', 'ft.', 'ft.']]",4.0,4.0,39 ft.,"[False, False, False, False]","[2025123.0, 2000370.0, 2324166.0, 1484814.0]",3.4.5
63341237,18906,T7,text_reducer,"[['Very', 'Very', 'Very', 'Very'], ['clear.', 'clear', 'clear', 'clear']]",4.0,3.5,Very clear,"[False, False, False, False]","[2025123.0, 2000370.0, 2324166.0, 1484814.0]",3.4.5
63341237,18906,T10,text_reducer,"[['Decidedly', 'Decidedly', 'Decidedly', 'Decidedly'], ['alkaline', 'alkaline', 'alkaline', 'alkaline']]",4.0,4.0,Decidedly alkaline,"[False, False, False, False]","[2025123.0, 2000370.0, 2324166.0, 1484814.0]",3.4.5
63341237,18906,T11,text_reducer,"[['(Outlet', '(Outlet', '(Outlet', '(Outlet'], ['not', 'not', 'not', 'not'], ['examined', 'examined', 'examinated', 'examined'], ['by', 'by', 'by', 'by'], ['party)', 'party)', 'party)', 'party)']]",4.0,3.8,(Outlet not examined by party),"[False, False, False, False]","[2025123.0, 2000370.0, 2324166.0, 1484814.0]",3.4.5
63341237,18906,T12,text_reducer,[['--']],1.0,1.0,--,[False],[2025123.0],3.4.5
63341237,18906,T13,text_reducer,[['--']],1.0,1.0,--,[False],[2025123.0],3.4.5
63341237,18906,T15,text_reducer,"[['On', 'On', 'On', 'On'], ['Kinne', 'Kinne', 'Kinne', 'Kinne'], ['Creek', 'Creek', 'Creek', 'Creek'], ['Club', 'Club', 'Club', 'Club'], ['estate.', 'estate', 'estate', 'estate']]",4.0,3.8,On Kinne Creek Club estate,"[False, False, False, False]","[2025123.0, 2000370.0, 2324166.0, 1484814.0]",3.4.5
63341238,18906,T0,text_reducer,"[['Yes', 'Yes', 'Yes', 'Yes']]",4.0,4.0,Yes,"[False, False, False, False]","[2312325.0, nan, 2000370.0, 2324166.0]",3.4.5
63341238,18906,T1,text_reducer,"[['74F', '74*F', '74*F', '74°F.']]",4.0,2.0,74*F,"[False, False, False, False]","[2312325.0, nan, 2000370.0, 2324166.0]",3.4.5
63341238,18906,T2,text_reducer,"[['None', 'None', 'None']]",3.0,3.0,None,"[False, False, False]","[2312325.0, nan, 2000370.0]",3.4.5
63341238,18906,T3,text_reducer,"[['', '', ""13'"", ''], ['', '', '-', ''], [""13'-22.5"", ""13'-22.5"", '22.5', ""13'-22.5""]]",4.0,1.6666666666666667,13' - 13'-22.5,"[False, False, False, False]","[2312325.0, nan, 2000370.0, 2324166.0]",3.4.5
63341238,18906,T4,text_reducer,"[['S.', 'S.', 'S.', 'S.'], ['8.9;', '8.9;', '8.9;', '8.9;'], ['B.', 'B.', 'B.', 'B.'], ['8', '8', '8', '8'], ['ppm.', 'ppm.', 'ppm', 'ppm.']]",4.0,3.8,S. 8.9; B. 8 ppm.,"[False, False, False, False]","[2312325.0, nan, 2000370.0, 2324166.0]",3.4.5
63341238,18906,T5,text_reducer,"[['332', '332', '', ''], ['[corrected', '', '', ''], ['by', '', '', ''], ['hand', '', '', ''], ['229]', '', '229', '229']]",4.0,1.4,332 [corrected by hand 229,"[False, False, False, False]","[2312325.0, nan, 2000370.0, 2324166.0]",3.4.5
63341238,18906,T6,text_reducer,"[['15', '15', '15', '15'], ['feet', 'feet', 'feet', 'feet']]",4.0,4.0,15 feet,"[False, False, False, False]","[2312325.0, nan, 2000370.0, 2324166.0]",3.4.5
63341238,18906,T7,text_reducer,"[['Secchi', 'Secchi', 'Secchi', 'Secchi'], ['disc', 'disc', 'disc', 'disc'], ['7', '7', '7', '7'], ['1/2', '1/2', '1/2', '1/2'], ['ft.', 'ft.', 'ft.', 'ft.']]",4.0,4.0,Secchi disc 7 1/2 ft.,"[False, False, False, False]","[2312325.0, nan, 2000370.0, 2324166.0]",3.4.5
63341238,18906,T10,text_reducer,"[['S.', 'S.', 'S.', 'S.'], ['8.9;', '8.9;', '8.9;', '8.9;'], ['B', 'B', 'B', 'B'], ['8.1', '8.1', '8.1', '8.1'], ['ppm', 'ppm.', '', '']]",4.0,3.4,S. 8.9; B 8.1 ppm,"[False, False, False, False]","[2312325.0, nan, 2000370.0, 2324166.0]",3.4.5
63341238,18906,T11,text_reducer,"[['No', 'No', 'No', 'No']]",4.0,4.0,No,"[False, False, False, False]","[2312325.0, nan, 2000370.0, 2324166.0]",3.4.5
63341238,18906,T12,text_reducer,,,,,,,3.4.5
63341238,18906,T13,text_reducer,,,,,,,3.4.5
63341238,18906,T15,text_reducer,"[['No', 'No', 'No', 'No'], ['cottages.', 'cottages.', 'cottages.', 'cottages.'], ['3', '3', '3', ''], ['boats', 'boats', 'boats', ''], ['for', 'for', 'for', ''], ['rent.', 'rent.', 'rent.', ''], [""Silk's"", ""Silk's"", ""Silk's"", ''], ['service', 'service', 'service', ''], ['sta.', 'sta.', 'sta.', ''], ['1/4', '1/4', '1/4', ''], ['mi.', 'mi.', 'mi.', ''], ['candy,', 'candy,', 'candy,', ''], ['gas,', 'gas,', 'gas,', ''], ['oil,', 'oil,', 'oil,', ''], ['etc.', 'etc.', 'etc.', '']]",4.0,3.1333333333333333,"No cottages. 3 boats for rent. Silk's service sta. 1/4 mi. candy, gas, oil, etc.","[False, False, False, False]","[2312325.0, nan, 2000370.0, 2324166.0]",3.4.5
63341239,18906,T0,text_reducer,"[['Not', 'Not', 'Not', 'Not'], ['permitted', 'permitted', 'permitted', 'permitted']]",4.0,4.0,Not permitted,"[False, False, False, False]","[2000370.0, 2324166.0, 1969631.0, 1484814.0]",3.4.5
63341239,18906,T1,text_reducer,"[['Fairly', 'Fairly', 'Fairly', 'Fairly'], ['hight', 'high', 'high', 'high']]",4.0,3.5,Fairly high,"[False, False, False, False]","[2000370.0, 2324166.0, 1969631.0, 1484814.0]",3.4.5
63341239,18906,T2,text_reducer,"[['None', 'None', 'None']]",3.0,3.0,None,"[False, False, False]","[2000370.0, 1969631.0, 1484814.0]",3.4.5
63341239,18906,T3,text_reducer,"[['Fairly', 'Fairly', 'Fairly', 'Fairly'], ['high', 'high', 'high', 'high']]",4.0,4.0,Fairly high,"[False, False, False, False]","[2000370.0, 2324166.0, 1969631.0, 1484814.0]",3.4.5
63341239,18906,T4,text_reducer,"[['High', 'High', 'High', 'High'], ['at', 'at', 'at', 'at'], ['all', 'all', 'all', 'all'], ['depths', 'depths', 'depths', 'depths']]",4.0,4.0,High at all depths,"[False, False, False, False]","[2000370.0, 2324166.0, 1969631.0, 1484814.0]",3.4.5
63341239,18906,T5,text_reducer,"[['7.5', '7.5', '7.5', '7.5']]",4.0,4.0,7.5,"[False, False, False, False]","[2000370.0, 2324166.0, 1969631.0, 1484814.0]",3.4.5
63341239,18906,T6,text_reducer,,,,,,,3.4.5
63341239,18906,T7,text_reducer,"[['Very', 'Very', 'Very', 'Very'], ['clear', 'clear', 'Clear', 'clear']]",4.0,3.5,Very clear,"[False, False, False, False]","[2000370.0, 2324166.0, 1969631.0, 1484814.0]",3.4.5
63341239,18906,T10,text_reducer,"[['Moderately', 'Mloderately', 'Moderately', 'Moderately'], ['alkaline', 'alkaline', 'alkaline', 'alkaline']]",4.0,3.5,Moderately alkaline,"[False, False, False, False]","[2000370.0, 2324166.0, 1969631.0, 1484814.0]",3.4.5
63341239,18906,T11,text_reducer,"[['Outlet', 'Outlet', 'Outlet', 'Outlet'], ['not', 'not', 'not', 'not'], ['examined', 'examined', 'examined', 'examined'], ['by', 'by', 'by', 'by'], ['party', 'party', 'party.', 'party']]",4.0,3.8,Outlet not examined by party,"[False, False, False, False]","[2000370.0, 2324166.0, 1969631.0, 1484814.0]",3.4.5
63341239,18906,T12,text_reducer,,,,,,,3.4.5
63341239,18906,T13,text_reducer,,,,,,,3.4.5
63341239,18906,T15,text_reducer,"[['On', 'On', 'On', 'On'], ['Kinne', 'Kinne', 'Kinne', 'Kinne'], ['Creek', 'Creek', 'Creek', 'Creek'], ['Club', 'Club', 'Club', 'Club'], ['estate', 'estate', 'estate', 'estate']]",4.0,4.0,On Kinne Creek Club estate,"[False, False, False, False]","[2000370.0, 2324166.0, 1969631.0, 1484814.0]",3.4.5
63341240,18906,T0,text_reducer,"[['No', 'Not', 'Not', 'Not'], ['permitted', 'permitted.', 'permitted', 'permitted']]",4.0,3.0,Not permitted,"[False, False, False, False]","[2295748.0, 2128725.0, 2000370.0, 1325481.0]",3.4.5
63341240,18906,T1,text_reducer,"[['High.', 'High.', 'High', 'High.']]",4.0,3.0,High.,"[False, False, False, False]","[2295748.0, 2128725.0, 2000370.0, 1325481.0]",3.4.5
63341240,18906,T2,text_reducer,"[['None.', 'None.', 'None', 'None.']]",4.0,3.0,None.,"[False, False, False, False]","[2295748.0, 2128725.0, 2000370.0, 1325481.0]",3.4.5
63341240,18906,T3,text_reducer,"[['Warm.', 'Warm.', 'Warm', 'Warm.']]",4.0,3.0,Warm.,"[False, False, False, False]","[2295748.0, 2128725.0, 2000370.0, 1325481.0]",3.4.5
63341240,18906,T4,text_reducer,"[['Moderate.', 'Moderate.', 'Moderate.', 'Moderate.'], ['High', 'High', 'High', 'High'], ['enough', 'enough', 'enough', 'enough'], ['to', 'to', 'to', 'to'], ['support', 'support', 'support', 'support'], ['fish', 'fish', 'fish', 'fish'], ['life.', 'life.', 'life.', 'life.']]",4.0,4.0,Moderate. High enough to support fish life.,"[False, False, False, False]","[2295748.0, 2128725.0, 2000370.0, 1325481.0]",3.4.5
63341240,18906,T5,text_reducer,"[['Slightly', 'Slightly', 'Slightly', 'Slightly'], ['less', 'less', 'less', 'less'], ['than', 'than', 'than', 'than'], ['1', '1', '1', '1'], ['acre.', 'acre.', 'acre', 'acre.']]",4.0,3.8,Slightly less than 1 acre.,"[False, False, False, False]","[2295748.0, 2128725.0, 2000370.0, 1325481.0]",3.4.5
63341240,18906,T6,text_reducer,"[['12', '12', '12', '12'], ['ft.', 'ft.', 'ft.', 'ft.']]",4.0,4.0,12 ft.,"[False, False, False, False]","[2295748.0, 2128725.0, 2000370.0, 1325481.0]",3.4.5
63341240,18906,T7,text_reducer,"[['Slightly', 'Slightly', 'Slightly', 'Slightly'], ['silty.', 'silty.', 'silty', 'silty.']]",4.0,3.5,Slightly silty.,"[False, False, False, False]","[2295748.0, 2128725.0, 2000370.0, 1325481.0]",3.4.5
63341240,18906,T10,text_reducer,"[['Moderately', 'Moderately', 'Moderately', 'Moderately'], ['alkaline.', 'alkaline.', 'alkaline', 'alkaline.']]",4.0,3.5,Moderately alkaline.,"[False, False, False, False]","[2295748.0, 2128725.0, 2000370.0, 1325481.0]",3.4.5
63341240,18906,T11,text_reducer,"[['No.', 'No.', 'No', 'No']]",4.0,2.0,No.,"[False, False, False, False]","[2295748.0, 2128725.0, 2000370.0, 1325481.0]",3.4.5
63341240,18906,T12,text_reducer,[['--']],1.0,1.0,--,[False],[2128725.0],3.4.5
63341240,18906,T13,text_reducer,[['--']],1.0,1.0,--,[False],[2128725.0],3.4.5
63341240,18906,T15,text_reducer,"[['On', 'On', 'On', 'On'], ['property', 'property', 'property', 'property'], ['of', 'of', 'of', 'of'], ['D.', 'D.', 'D.', 'D.'], ['D.', 'D.', 'D.', 'D.'], ['Douglas.', 'Douglas.', 'Douglas', 'Douglas.']]",4.0,3.8333333333333335,On property of D. D. Douglas.,"[False, False, False, False]","[2295748.0, 2128725.0, 2000370.0, 1325481.0]",3.4.5
63341241,18906,T0,text_reducer,"[['No', 'Not', 'Not', 'Not'], ['permitted', 'permitted', 'permitted', 'permitted']]",4.0,3.5,Not permitted,"[False, False, False, False]","[2295748.0, 2001001.0, 2000370.0, 1325481.0]",3.4.5
63341241,18906,T1,text_reducer,"[['High', 'High', 'High', 'High'], ['(78*', '(78*', '(78*', '(78°'], ['when', 'when', 'when', 'when'], ['examined)', 'examined)', 'examined)', 'examined)']]",4.0,3.75,High (78* when examined),"[False, False, False, False]","[2295748.0, 2001001.0, 2000370.0, 1325481.0]",3.4.5
63341241,18906,T2,text_reducer,"[['Present', 'Present', 'Present', 'Present'], ['at', 'at', 'at', 'at'], ['15', '15', '15', '15'], ['to', 'to', 'to', 'to'], ['23', '23ft', '23', '25'], ['ft.', '', 'ft.', 'ft.']]",4.0,3.5,Present at 15 to 23 ft.,"[False, False, False, False]","[2295748.0, 2001001.0, 2000370.0, 1325481.0]",3.4.5
63341241,18906,T3,text_reducer,"[['Cold', 'Cold', 'Cold', 'Cold'], ['(54*)', '(54*)', '(54*)', '(54°)']]",4.0,3.5,Cold (54*),"[False, False, False, False]","[2295748.0, 2001001.0, 2000370.0, 1325481.0]",3.4.5
63341241,18906,T4,text_reducer,"[['High', 'High', 'High', 'High'], ['at', 'at', 'at', 'at'], ['all', 'all', 'all', 'all'], ['depths.', 'depths', 'depths', 'depths']]",4.0,3.75,High at all depths,"[False, False, False, False]","[2295748.0, 2001001.0, 2000370.0, 1325481.0]",3.4.5
63341241,18906,T5,text_reducer,"[['23.9', '23.9', '23.9', '23.9']]",4.0,4.0,23.9,"[False, False, False, False]","[2295748.0, 2001001.0, 2000370.0, 1325481.0]",3.4.5
63341241,18906,T6,text_reducer,"[['35', '35ft', '35', '35'], ['ft.', '', 'ft.', 'ft.']]",4.0,3.0,35 ft.,"[False, False, False, False]","[2295748.0, 2001001.0, 2000370.0, 1325481.0]",3.4.5
63341241,18906,T7,text_reducer,"[['Clear', 'Clear.', 'Clear', 'Clear'], ['', 'Co2', '', ''], ['', 'none', '', ''], ['', 'found', '', ''], ['', 'at', '', ''], ['', 'any', '', ''], ['', 'depth', '', '']]",4.0,1.2857142857142858,Clear Co2 none found at any depth,"[False, False, False, False]","[2295748.0, 2001001.0, 2000370.0, 1325481.0]",3.4.5
63341241,18906,T10,text_reducer,"[['Quite', 'Quite', 'Quite', 'Quite'], ['alkaline.', 'alkaline', 'alkaline', 'alkaline']]",4.0,3.5,Quite alkaline,"[False, False, False, False]","[2295748.0, 2001001.0, 2000370.0, 1325481.0]",3.4.5
63341241,18906,T11,text_reducer,"[['No', 'No', 'No', 'No'], ['outlet', 'outlet', 'outlet', 'outlet']]",4.0,4.0,No outlet,"[False, False, False, False]","[2295748.0, 2001001.0, 2000370.0, 1325481.0]",3.4.5
63341241,18906,T12,text_reducer,,,,,,,3.4.5
63341241,18906,T13,text_reducer,,,,,,,3.4.5
63341241,18906,T15,text_reducer,"[['On', 'On', 'On', 'On'], ['Kinne', 'Kinne', 'Kinne', 'Kinne'], ['Creek', 'Creek', 'Creek', 'Creek'], ['Club', 'Club', 'Club', 'Club'], ['Estate.', 'Estate', 'Estate', 'Estate.']]",4.0,3.6,On Kinne Creek Club Estate.,"[False, False, False, False]","[2295748.0, 2001001.0, 2000370.0, 1325481.0]",3.4.5
63341242,18906,T0,text_reducer,"[['Not', 'Not', 'Not', 'Not'], ['permitted.', 'permitted.', 'permitted', 'permitted.']]",4.0,3.5,Not permitted.,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341242,18906,T1,text_reducer,"[['Fairly', 'Fairly', 'Fairly', 'Fairly'], ['high.', 'high.', 'high', 'high.']]",4.0,3.5,Fairly high.,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341242,18906,T2,text_reducer,"[['None.', 'None.', 'None', 'None.']]",4.0,3.0,None.,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341242,18906,T3,text_reducer,"[['Warm', 'Warm.', 'Warm', 'Warm.']]",4.0,2.0,Warm,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341242,18906,T4,text_reducer,"[['Fairly', 'Fairly', 'Fairly', 'Fairly'], ['low', 'low', 'low', 'low'], ['but', 'but', 'but', 'but'], ['high', 'high', 'high', 'high'], ['enough', 'enough', 'enough', 'enough'], ['to', 'to', 'to', 'to'], ['support', 'support', 'support', 'support'], ['fish', 'fish', 'fish', 'fish'], ['life', 'life.', 'life.', 'life.']]",4.0,3.888888888888889,Fairly low but high enough to support fish life.,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341242,18906,T5,text_reducer,"[['49.6', '49.6', '49.6', '49.6']]",4.0,4.0,49.6,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341242,18906,T6,text_reducer,,,,,,,3.4.5
63341242,18906,T7,text_reducer,"[['Slightly', 'Slightly', 'Slightly', 'Slightly'], ['silty.', 'silty.', 'silty', 'silty.']]",4.0,3.5,Slightly silty.,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341242,18906,T10,text_reducer,"[['Moderately', 'Moderately', 'Moderately', 'Moderately'], ['alkaline.', 'alkaline.', 'alkaline', 'alkaline.']]",4.0,3.5,Moderately alkaline.,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341242,18906,T11,text_reducer,"[['Yes.', 'Yes.', 'Yes', 'Yes']]",4.0,2.0,Yes.,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341242,18906,T12,text_reducer,"[['Several', 'Several', 'Several', 'Several'], ['feet.', 'feet', 'feet', 'feet.']]",4.0,3.0,Several feet.,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341242,18906,T13,text_reducer,"[['No.', 'No.', 'No', 'No.']]",4.0,3.0,No.,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341242,18906,T15,text_reducer,"[['On', 'On', 'On', 'On'], ['estate.', 'estate.', 'estate.', 'estate.'], ['Summer', 'Summer', 'Summer', 'Summer'], ['home', 'home', 'home', 'home'], ['of', 'of', 'of', 'of'], ['D.D.', 'D.', 'D.', 'D.'], ['', 'D.', 'D.', 'D.'], ['Douglas', 'Douglas', 'Douglas', 'Douglas'], ['is', 'is', 'is', 'is'], ['on', 'on', 'on', 'on'], ['lake.', 'lake.', 'lake.', 'lake.']]",4.0,3.8181818181818183,On estate. Summer home of D. D. Douglas is on lake.,"[False, False, False, False]","[2295748.0, 2128725.0, 2328660.0, 2017299.0]",3.4.5
63341244,18906,T0,text_reducer,"[['Yes', 'Yes', 'Yes', 'yes']]",4.0,3.0,Yes,"[False, False, False, False]","[2000370.0, 2001001.0, 2324166.0, nan]",3.4.5
63341244,18906,T1,text_reducer,"[['17.3*', '17.3*C', '17.3°C', '17.3*C'], ['C', '', '', '']]",4.0,1.5,17.3*C C,"[False, False, False, False]","[2000370.0, 2001001.0, 2324166.0, nan]",3.4.5
63341244,18906,T2,text_reducer,"[['none', 'None', 'none'], ['present', 'present', 'present']]",3.0,2.5,none present,"[False, False, False]","[2000370.0, 2001001.0, nan]",3.4.5
63341244,18906,T3,text_reducer,"[['16.8', '16.8', '16.8', '16.8']]",4.0,4.0,16.8,"[False, False, False, False]","[2000370.0, 2001001.0, 2324166.0, nan]",3.4.5
63341244,18906,T4,text_reducer,"[['9.8-9.6', '9.8-9.6', '9.8-9.6', '9.8-9.6']]",4.0,4.0,9.8-9.6,"[False, False, False, False]","[2000370.0, 2001001.0, 2324166.0, nan]",3.4.5
63341244,18906,T5,text_reducer,"[['785', '7.85', '785', '785']]",4.0,3.0,785,"[False, False, False, False]","[2000370.0, 2001001.0, 2324166.0, nan]",3.4.5
63341244,18906,T6,text_reducer,"[[""20'"", ""20'"", ""20'"", ""20'""]]",4.0,4.0,20',"[False, False, False, False]","[2000370.0, 2001001.0, 2324166.0, nan]",3.4.5
63341244,18906,T7,text_reducer,"[['4', '', '4', '4m'], ['M', 'M', 'M', ''], ['with', 'with', 'with', 'with'], ['Secchi', 'Secchi', 'Secchi', 'secchi'], ['disc', 'disc.CO2', 'disc', 'disc'], ['', '0.0', '', '']]",4.0,2.6666666666666665,4 M with Secchi disc 0.0,"[False, False, False, False]","[2000370.0, 2001001.0, 2324166.0, nan]",3.4.5
63341244,18906,T10,text_reducer,"[['8.1-7.8', '8.1-7.8', '8.1-7.8', '8.1-7.8ph'], ['pH', '', 'pH', '']]",4.0,2.5,8.1-7.8 pH,"[False, False, False, False]","[2000370.0, 2001001.0, 2324166.0, nan]",3.4.5
63341244,18906,T11,text_reducer,[['-']],1.0,1.0,-,[False],[nan],3.4.5
63341244,18906,T12,text_reducer,[['-']],1.0,1.0,-,[False],[nan],3.4.5
63341244,18906,T13,text_reducer,[['-']],1.0,1.0,-,[False],[nan],3.4.5
63341244,18906,T15,text_reducer,"[['State', 'State', 'State', 'state'], ['Forest', 'Forest', 'Forest', 'forest'], ['camp', 'camp', 'camp', 'camo'], ['grounds.', 'grounds.Boat', 'grounds.', 'grounds.'], ['Boat', '', 'Boat', 'Boat'], ['landings', 'landings,', 'landings-cottages.', 'landings'], ['-', '', '', '-'], ['cottages', 'cottages.', '', 'cottages']]",4.0,2.625,State Forest camp grounds. Boat landings - cottages,"[False, False, False, False]","[2000370.0, 2001001.0, 2324166.0, nan]",3.4.5
63341245,18906,T0,text_reducer,"[['Yes', 'Yes', 'Yes', 'Yes']]",4.0,4.0,Yes,"[False, False, False, False]","[2036854.0, 2000370.0, 1325481.0, 1484814.0]",3.4.5
63341245,18906,T1,text_reducer,"[['25.3°C', '25.3*C', '25.3°C', '25.3*'], ['', '', '', 'C'], ['', '(Moderately', '(Moderately', '(Moderately'], ['', 'warm)', 'warm)', 'warm)']]",4.0,2.25,25.3°C C (Moderately warm),"[False, False, False, False]","[2036854.0, 2000370.0, 1325481.0, 1484814.0]",3.4.5
63341245,18906,T2,text_reducer,"[['22.8°C', '22.8*C', '22.8°C', '22.8*'], ['', '', '', 'C']]",4.0,1.5,22.8°C C,"[False, False, False, False]","[2036854.0, 2000370.0, 1325481.0, 1484814.0]",3.4.5
63341245,18906,T3,text_reducer,"[['20.9°', '20.9*C', '20.9°C', '20.9*'], ['C', '', '', 'C'], ['(Warm)', '(Warm)', '(Warm)', '(Warm)']]",4.0,2.3333333333333335,20.9° C (Warm),"[False, False, False, False]","[2036854.0, 2000370.0, 1325481.0, 1484814.0]",3.4.5
63341245,18906,T4,text_reducer,"[['7.5', '7.5', '7.5', '7.5'], ['at', 'at', 'at', 'at'], ['surface', 'surface', 'surface', 'surface'], ['(Good)', '(Good)', '(Good)', '(Good)'], ['6.4', '6.4', '6.4', '6.4'], ['at', 'at', 'at', 'at'], ['20', '20', '', '20'], ['ft', 'ft.', '20ft.', 'ft.'], ['(Fair)', '(Fair)', '(Fair)', '(Fair)']]",4.0,3.6666666666666665,7.5 at surface (Good) 6.4 at 20 ft. (Fair),"[False, False, False, False]","[2036854.0, 2000370.0, 1325481.0, 1484814.0]",3.4.5
63341245,18906,T5,text_reducer,"[['25.3', '25.3', '25.3', '25.3']]",4.0,4.0,25.3,"[False, False, False, False]","[2036854.0, 2000370.0, 1325481.0, 1484814.0]",3.4.5
63341245,18906,T6,text_reducer,"[['26', '26', '26', '26'], ['ft', 'ft.', 'ft.', 'ft.']]",4.0,3.5,26 ft.,"[False, False, False, False]","[2036854.0, 2000370.0, 1325481.0, 1484814.0]",3.4.5
63341245,18906,T7,text_reducer,"[['Moderate', 'Moderate', 'Moderate', 'Moderate'], ['(Disc.', '(Disc.', '(Disc.', '(Disc.'], ['17.5', '17.5', '17.5', '17.5'], ['ft)', 'ft.)', 'ft.)', 'ft.)']]",4.0,3.75,Moderate (Disc. 17.5 ft.),"[False, False, False, False]","[2036854.0, 2000370.0, 1325481.0, 1484814.0]",3.4.5
63341245,18906,T10,text_reducer,"[['8.4', '8.4', '8.4', '8.4'], ['pH', 'pH', 'pH', 'pH'], ['Moderately', 'Moderately', 'Moderately', 'Moderately'], ['high', 'high', 'high', 'high']]",4.0,4.0,8.4 pH Moderately high,"[False, False, False, False]","[2036854.0, 2000370.0, 1325481.0, 1484814.0]",3.4.5
63341245,18906,T11,text_reducer,"[['No', 'No', 'No', 'No'], ['outlet', 'outlet', 'outlet', 'outlet']]",4.0,4.0,No outlet,"[False, False, False, False]","[2036854.0, 2000370.0, 1325481.0, 1484814.0]",3.4.5
63341245,18906,T12,text_reducer,,,,,,,3.4.5
63341245,18906,T13,text_reducer,,,,,,,3.4.5
63341245,18906,T15,text_reducer,,,,,,,3.4.5
